"Supplier Name","Supplier Account","Currency","Settlement Date","Reference","ID","Issue Date","Due Date","Type","Counterparty Name","Discount ID","Activity Type","Remit Type","Remit No","Remit Date","Pay Date","Invoice Tenor","Net Amount","Gross Amount","Adj Amount","Disc Amount","PO No","Doc No","Comment","Adj Code","Add. Info.","Base Rate(%)","Spread Rate(%)","Discount Rate(%)","Discount Tenor","CM Adjusted","CM Adjusted Net Amount","Fee","Charge","Proceeds","Add. Info."
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KW275E200405","2020-04-05","2020-07-06","92","1708.69","1708.69","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1708.69","0.00","9.16","1699.53",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","KW450K200405","2020-04-05","2020-07-06","92","1392.40","1392.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1392.40","0.00","7.47","1384.93",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LA524F200405","2020-04-05","2020-07-06","92","1851.05","1851.05","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1851.05","0.00","9.93","1841.12",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LA9854200405","2020-04-05","2020-07-06","92","1537.05","1537.05","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1537.05","0.00","8.24","1528.81",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LB827H200405","2020-04-05","2020-07-06","92","1282.20","1282.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1282.20","0.00","6.88","1275.32",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LD245A200405","2020-04-05","2020-07-06","92","803.74","803.74","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","803.74","0.00","4.31","799.43",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LD94472004051","2020-04-05","2020-07-06","92","1211.52","1211.52","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1211.52","0.00","6.50","1205.02",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LE8725200405","2020-04-05","2020-07-06","92","1871.44","1871.44","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1871.44","0.00","10.04","1861.40",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LF020R200405","2020-04-05","2020-07-06","92","843.76","843.76","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","843.76","0.00","4.52","839.24",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LF046F200405","2020-04-05","2020-07-06","92","1868.88","1868.88","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1868.88","0.00","10.02","1858.86",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LG2379200405","2020-04-05","2020-07-06","92","634.95","634.95","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","634.95","0.00","3.40","631.55",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LG540A200405","2020-04-05","2020-07-06","92","1636.56","1636.56","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1636.56","0.00","8.78","1627.78",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LG6562200405","2020-04-05","2020-07-06","92","1688.75","1688.75","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1688.75","0.00","9.06","1679.69",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LG9276200405","2020-04-05","2020-07-06","92","2187.27","2187.27","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2187.27","0.00","11.73","2175.54",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LJ743B200405","2020-04-05","2020-07-06","92","1009.49","1009.49","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1009.49","0.00","5.41","1004.08",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LL2568200405","2020-04-05","2020-07-06","92","1282.15","1282.15","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1282.15","0.00","6.88","1275.27",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LL25682004051","2020-04-05","2020-07-06","92","737.55","737.55","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","737.55","0.00","3.95","733.60",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LL4364200405","2020-04-05","2020-07-06","92","3550.36","3550.36","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","3550.36","0.00","19.04","3531.32",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","LL815U200405","2020-04-05","2020-07-06","92","1862.94","1862.94","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1862.94","0.00","9.99","1852.95",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AA2496200405","2020-04-05","2020-07-06","92","1108.75","1108.75","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1108.75","0.00","5.95","1102.80",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AA24962004051","2020-04-05","2020-07-06","92","258.24","258.24","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","258.24","0.00","1.38","256.86",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AA442M200405","2020-04-05","2020-07-06","92","1812.74","1812.74","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1812.74","0.00","9.72","1803.02",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AB346F200405","2020-04-05","2020-07-06","92","1809.86","1809.86","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1809.86","0.00","9.71","1800.15",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AB873V200405","2020-04-05","2020-07-06","92","1054.24","1054.24","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1054.24","0.00","5.65","1048.59",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AC098D200405","2020-04-05","2020-07-06","92","913.20","913.20","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","913.20","0.00","4.90","908.30",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AC6249200405","2020-04-05","2020-07-06","92","49.60","49.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","49.60","0.00","0.27","49.33",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AC62492004051","2020-04-05","2020-07-06","92","1962.66","1962.66","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1962.66","0.00","10.52","1952.14",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AC6451200405","2020-04-05","2020-07-06","92","1618.77","1618.77","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1618.77","0.00","8.68","1610.09",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AD521Q200405","2020-04-05","2020-07-06","92","1054.75","1054.75","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1054.75","0.00","5.66","1049.09",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AD7968200405","2020-04-05","2020-07-06","92","2030.12","2030.12","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2030.12","0.00","10.89","2019.23",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AE774B200405","2020-04-05","2020-07-06","92","218.24","218.24","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","218.24","0.00","1.17","217.07",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AE774B2004051","2020-04-05","2020-07-06","92","1770.69","1770.69","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1770.69","0.00","9.49","1761.20",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AG384J200405","2020-04-05","2020-07-06","92","987.39","987.39","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","987.39","0.00","5.29","982.10",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AG764R200405","2020-04-05","2020-07-06","92","1825.99","1825.99","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1825.99","0.00","9.79","1816.20",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AH601W200405","2020-04-05","2020-07-06","92","860.65","860.65","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","860.65","0.00","4.62","856.03",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AH944Q200405","2020-04-05","2020-07-06","92","1077.24","1077.24","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1077.24","0.00","5.78","1071.46",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AH9658200405","2020-04-05","2020-07-06","92","1984.00","1984.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1984.00","0.00","10.64","1973.36",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AJ477N200405","2020-04-05","2020-07-06","92","2086.87","2086.87","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2086.87","0.00","11.19","2075.68",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","AJ6983200405","2020-04-05","2020-07-06","92","12.75","12.75","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","12.75","0.00","0.07","12.68",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DM7852200405","2020-04-05","2020-07-06","92","2963.65","2963.65","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2963.65","0.00","15.89","2947.76",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DN5420200405","2020-04-05","2020-07-06","92","86.76","86.76","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","86.76","0.00","0.47","86.29",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DO0738200405","2020-04-05","2020-07-06","92","2016.31","2016.31","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2016.31","0.00","10.81","2005.50",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DO354R200405","2020-04-05","2020-07-06","92","1828.68","1828.68","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1828.68","0.00","9.81","1818.87",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DP0196200405","2020-04-05","2020-07-06","92","849.10","849.10","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","849.10","0.00","4.55","844.55",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DP21242004051","2020-04-05","2020-07-06","92","26.72","26.72","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","26.72","0.00","0.14","26.58",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DP4241200405","2020-04-05","2020-07-06","92","2184.00","2184.00","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2184.00","0.00","11.71","2172.29",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DP604B200405","2020-04-05","2020-07-06","92","1094.69","1094.69","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1094.69","0.00","5.87","1088.82",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DP849B200405","2020-04-05","2020-07-06","92","2769.69","2769.69","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","2769.69","0.00","14.85","2754.84",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR3472200405","2020-04-05","2020-07-06","92","1668.08","1668.08","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1668.08","0.00","8.94","1659.14",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR382N200405","2020-04-05","2020-07-06","92","628.70","628.70","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","628.70","0.00","3.37","625.33",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR94862004051","2020-04-05","2020-07-06","92","49.60","49.60","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","49.60","0.00","0.27","49.33",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR382N2004051","2020-04-05","2020-07-06","92","929.62","929.62","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","929.62","0.00","4.98","924.64",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR382N2004052","2020-04-05","2020-07-06","92","430.17","430.17","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","430.17","0.00","2.31","427.86",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DR9486200405","2020-04-05","2020-07-06","92","1934.40","1934.40","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1934.40","0.00","10.37","1924.03",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DS801J200405","2020-04-05","2020-07-06","92","1706.19","1706.19","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1706.19","0.00","9.15","1697.04",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DT9157200405","2020-04-05","2020-07-06","92","1812.48","1812.48","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1812.48","0.00","9.72","1802.76",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DW106Q200405","2020-04-05","2020-07-06","92","1019.99","1019.99","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1019.99","0.00","5.47","1014.52",""
"AMERIT FLEET SOLUTIONS INC","1769959401","USD","2020-04-10","1716996_20","51319490","2020-04-09","2020-07-06","PAYMENT NOTIFICATION","AT AND T","7258538","DISCOUNT","IV","DW265B200405","2020-04-05","2020-07-06","92","1605.28","1605.28","0.00","0.00","","","","","","1.22","1.00","2.22","87","0.00","1605.28","0.00","8.61","1596.67",""
